timestamp,truck_id,trip_id,fuel_level,speed,odometer_km,lat,lon,latency_ms,is_anomaly,anomaly_type
2026-04-04T13:59:42.903962+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.08,46.9,55695.5,14.531754,120.999711,414,False,
2026-04-04T13:59:48.319137+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.37,74.2,37082.9,14.682975,121.000605,957,False,
2026-04-04T13:59:49.276487+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.08,46.9,55695.5,14.531652,120.99963,434,False,
2026-04-04T13:59:54.711475+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.35,61.0,37083.0,14.682232,121.000553,1900,False,
2026-04-04T13:59:56.611707+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.06,54.2,55695.6,14.53128,120.999693,579,False,
2026-04-04T14:00:02.191997+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.34,61.0,37083.0,14.682258,121.000602,866,False,
2026-04-04T14:00:03.058144+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.06,54.2,55695.6,14.53133,120.999663,922,False,
2026-04-04T14:00:08.982107+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.32,87.2,37083.1,14.681658,121.000521,1308,False,
2026-04-04T14:00:10.290348+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.05,57.8,55695.6,14.531129,120.999705,576,False,
2026-04-04T14:00:15.867568+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.27,87.2,37083.1,14.681619,121.000561,717,False,
2026-04-04T14:00:16.585130+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.03,57.8,55695.6,14.531108,120.999684,528,False,
2026-04-04T14:00:22.115949+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.26,66.3,37083.2,14.681331,121.000443,468,False,
2026-04-04T14:00:22.584475+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.01,71.3,55695.7,14.530538,120.999763,494,False,
2026-04-04T14:00:28.100639+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.24,66.3,37083.2,14.681351,121.000519,1891,False,
2026-04-04T14:00:29.991896+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,81.0,71.3,55695.7,14.530538,120.999765,475,False,
2026-04-04T14:00:35.468282+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.23,75.7,37083.3,14.681096,121.000446,658,False,
2026-04-04T14:00:36.126924+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.99,55.0,55695.8,14.530207,120.99984,487,False,
2026-04-04T14:00:41.615580+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.22,75.7,37083.3,14.681051,121.000468,506,False,
2026-04-04T14:00:42.122146+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.98,55.0,55695.8,14.530194,120.999844,1845,False,
2026-04-04T14:00:48.968372+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.21,83.1,37083.4,14.680851,121.000322,658,False,
2026-04-04T14:00:49.627150+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.96,55.0,55695.8,14.530044,120.999874,427,False,
2026-04-04T14:00:55.058484+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.18,83.1,37083.4,14.680805,121.00039,1861,False,
2026-04-04T14:00:56.919800+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.94,49.6,55695.9,14.529729,120.999925,514,False,
2026-04-04T14:01:02.434598+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.16,82.1,37083.6,14.68004,121.000169,551,False,
2026-04-04T14:01:02.985886+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.94,49.6,55695.9,14.529729,120.999924,416,False,
2026-04-04T14:01:08.404822+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.14,82.1,37083.6,14.680072,121.000146,1988,False,
2026-04-04T14:01:10.393360+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.92,72.8,55696.0,14.529611,120.999923,732,False,
2026-04-04T14:01:16.126411+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.12,72.8,37083.7,14.679702,121.000042,1053,False,
2026-04-04T14:01:17.179350+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.9,72.8,55696.0,14.529534,120.999943,512,False,
2026-04-04T14:01:22.692170+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.12,72.8,37083.7,14.679693,121.000033,469,False,
2026-04-04T14:01:23.161266+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.87,77.3,55696.1,14.529249,120.999924,1663,False,
2026-04-04T14:01:29.825474+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.1,79.1,37083.8,14.679256,120.99992,508,False,
2026-04-04T14:01:30.333525+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.85,77.3,55696.1,14.529269,120.999942,653,False,
2026-04-04T14:01:35.987824+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.08,79.1,37083.8,14.679234,120.999929,842,False,
2026-04-04T14:01:36.832690+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.83,59.0,55696.2,14.529038,120.999869,419,False,
2026-04-04T14:01:42.252833+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.06,55.7,37083.8,14.678981,120.999878,533,False,
2026-04-04T14:01:42.786924+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.83,59.0,55696.2,14.529039,120.999902,404,False,
2026-04-04T14:01:48.191971+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.05,55.7,37083.8,14.678881,120.999873,2093,False,
2026-04-04T14:01:50.285155+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.82,59.5,55696.3,14.528739,120.99982,617,False,
2026-04-04T14:01:55.904927+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.03,51.5,37083.9,14.678581,120.999856,2195,False,
2026-04-04T14:01:58.100778+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.82,59.5,55696.3,14.52879,120.999849,1355,False,
2026-04-04T14:02:04.457176+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.03,51.5,37083.9,14.6785,120.999873,755,False,
2026-04-04T14:02:05.212363+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.81,55.3,55696.3,14.528504,120.999798,436,False,
2026-04-04T14:02:10.653668+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.02,87.2,37084.0,14.678,120.999941,601,False,
2026-04-04T14:02:11.254713+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.78,55.3,55696.3,14.528507,120.999772,550,False,
2026-04-04T14:02:16.807122+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.0,87.2,37084.0,14.678001,120.9999,720,False,
2026-04-04T14:02:17.528003+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.77,68.1,55696.4,14.528207,120.999659,511,False,
2026-04-04T14:02:23.039509+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,82.0,88.1,37084.2,14.67757,120.999982,495,False,
2026-04-04T14:02:23.534708+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.75,68.1,55696.4,14.528173,120.99965,481,False,
2026-04-04T14:02:29.016719+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.98,88.1,37084.2,14.677582,120.999973,1262,False,
2026-04-04T14:02:30.278708+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.75,68.1,55696.4,14.528108,120.999631,733,False,
2026-04-04T14:02:36.012281+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.96,67.7,37084.3,14.676726,121.000225,944,False,
2026-04-04T14:02:36.956983+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.72,68.1,55696.4,14.528055,120.999628,623,False,
2026-04-04T14:02:42.580924+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.94,67.7,37084.3,14.676754,121.000201,490,False,
2026-04-04T14:02:43.071928+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.71,68.1,55696.4,14.527905,120.999625,1606,False,
2026-04-04T14:02:49.678861+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.92,67.0,37084.4,14.676025,121.000431,1985,False,
2026-04-04T14:02:51.664204+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.7,56.4,55696.5,14.527661,120.999634,617,False,
2026-04-04T14:02:57.282489+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.92,67.0,37084.4,14.676015,121.000374,1791,False,
2026-04-04T14:02:59.073693+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.7,56.4,55696.5,14.527697,120.999634,722,False,
2026-04-04T14:03:04.796467+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.89,75.9,37084.5,14.675738,121.000377,656,False,
2026-04-04T14:03:05.453577+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.68,82.9,55696.6,14.527518,120.999627,538,False,
2026-04-04T14:03:10.992575+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.88,75.9,37084.5,14.675713,121.00043,780,False,
2026-04-04T14:03:11.773408+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.66,82.9,55696.6,14.527521,120.999593,457,False,
2026-04-04T14:03:17.231795+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.87,78.8,37084.6,14.67541,121.000437,659,False,
2026-04-04T14:03:17.891430+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.63,82.9,55696.6,14.527401,120.999596,1120,False,
2026-04-04T14:03:24.013355+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.85,78.8,37084.6,14.675361,121.000451,2106,False,
2026-04-04T14:03:26.119976+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.62,82.9,55696.6,14.527291,120.999599,629,False,
2026-04-04T14:03:31.750310+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.83,89.0,37084.7,14.674312,121.000419,1137,False,
2026-04-04T14:03:32.887524+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.6,82.9,55696.6,14.527282,120.999589,519,False,
2026-04-04T14:03:38.407315+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.82,51.2,37084.8,14.674082,121.000458,754,False,
2026-04-04T14:03:39.161678+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.59,82.9,55696.6,14.527265,120.999575,860,False,
2026-04-04T14:03:45.022204+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.8,51.2,37084.8,14.674031,121.000417,1953,False,
2026-04-04T14:03:46.975673+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.57,82.9,55696.6,14.527245,120.999565,514,False,
2026-04-04T14:03:52.490520+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.78,73.5,37084.9,14.673084,121.000354,1007,False,
2026-04-04T14:03:53.498073+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.55,82.9,55696.6,14.527223,120.99956,774,False,
2026-04-04T14:03:59.272555+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.77,53.0,37084.9,14.672448,121.000398,659,False,
2026-04-04T14:03:59.931817+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.53,82.9,55696.6,14.527202,120.999559,529,False,
2026-04-04T14:04:05.461980+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.76,46.2,37085.0,14.671795,121.000343,1053,False,
2026-04-04T14:04:06.515574+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.5,82.9,55696.6,14.52718,120.999563,612,False,
2026-04-04T14:04:12.128448+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.75,73.6,37085.1,14.670818,121.000363,1882,False,
2026-04-04T14:04:14.010385+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.48,82.9,55696.6,14.527159,120.999571,630,False,
2026-04-04T14:04:19.641244+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.72,73.5,37085.2,14.669888,121.000225,457,False,
2026-04-04T14:04:20.098778+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.45,82.9,55696.6,14.527142,120.999582,410,False,
2026-04-04T14:04:25.509873+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.72,57.3,37085.3,14.669235,121.000251,2203,False,
2026-04-04T14:04:27.713073+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.44,82.9,55696.6,14.527126,120.999597,909,False,
2026-04-04T14:04:33.626294+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.69,89.2,37085.4,14.668103,121.000225,941,False,
2026-04-04T14:04:34.567292+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.41,82.9,55696.6,14.527114,120.999615,514,False,
2026-04-04T14:04:40.082323+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.67,63.8,37085.5,14.667509,121.000261,552,False,
2026-04-04T14:04:40.634950+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.36,82.9,55696.6,14.527105,120.999635,520,False,
2026-04-04T14:04:46.156265+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.65,63.8,37085.5,14.667522,121.000275,1986,False,
2026-04-04T14:04:48.142363+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.35,82.9,55696.6,14.527099,120.999662,606,False,
2026-04-04T14:04:53.749509+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.63,71.7,37085.6,14.667098,121.000392,1809,False,
2026-04-04T14:04:55.558914+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.32,82.9,55696.6,14.5271,120.999689,676,False,
2026-04-04T14:05:01.235715+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.6,71.7,37085.6,14.667109,121.000267,442,False,
2026-04-04T14:05:01.677868+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.32,82.9,55696.6,14.527107,120.999715,492,False,
2026-04-04T14:05:07.171011+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.57,57.4,37085.7,14.66646,121.000307,597,False,
2026-04-04T14:05:07.768178+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.29,82.9,55696.6,14.52712,120.999739,557,False,
2026-04-04T14:05:13.326504+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.57,71.2,37085.8,14.665638,121.000224,1951,False,
2026-04-04T14:05:15.278330+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.28,82.9,55696.6,14.527138,120.999758,716,False,
2026-04-04T14:05:20.995577+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.56,75.2,37085.9,14.664686,121.000156,589,False,
2026-04-04T14:05:21.586107+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.28,82.9,55696.6,14.52716,120.999773,738,False,
2026-04-04T14:05:27.325681+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.55,77.1,37086.0,14.664354,121.000221,406,False,
2026-04-04T14:05:27.732916+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.24,82.9,55696.6,14.527227,120.999856,494,False,
2026-04-04T14:05:33.227665+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.52,77.1,37086.0,14.664353,121.000218,1784,False,
2026-04-04T14:05:35.012593+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.21,82.9,55696.6,14.527318,120.999998,513,False,
2026-04-04T14:05:40.527077+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.52,78.2,37086.1,14.66339,121.000268,1736,False,
2026-04-04T14:05:42.263405+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.18,82.9,55696.6,14.527364,121.000136,769,False,
2026-04-04T14:05:48.033880+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.52,56.9,37086.2,14.663255,121.000184,967,False,
2026-04-04T14:05:49.002094+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.16,82.9,55696.6,14.527391,121.000278,416,False,
2026-04-04T14:05:54.419137+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.5,56.9,37086.2,14.663221,121.000195,1480,False,
2026-04-04T14:05:55.899552+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.14,82.7,55696.7,14.527393,121.000433,454,False,
2026-04-04T14:06:01.355539+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.47,56.9,37086.3,14.662617,121.000198,819,False,
2026-04-04T14:06:02.174665+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.12,82.7,55696.7,14.527444,121.000456,703,False,
2026-04-04T14:06:07.878848+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.47,56.9,37086.3,14.66264,121.000186,547,False,
2026-04-04T14:06:08.425951+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.12,82.7,55696.7,14.52749,121.000559,537,False,
2026-04-04T14:06:13.964305+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.45,62.1,37086.3,14.661881,121.00016,689,False,
2026-04-04T14:06:14.654313+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.1,82.7,55696.7,14.52757,121.000703,577,False,
2026-04-04T14:06:20.232419+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.45,49.8,37086.4,14.661398,121.00011,802,False,
2026-04-04T14:06:21.034821+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.09,78.3,55696.8,14.527761,121.000981,654,False,
2026-04-04T14:06:26.690455+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.43,49.8,37086.4,14.661388,121.00014,546,False,
2026-04-04T14:06:27.237316+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.06,78.3,55696.8,14.527748,121.000966,526,False,
2026-04-04T14:06:32.763600+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.42,46.5,37086.5,14.660824,121.000124,855,False,
2026-04-04T14:06:33.619175+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.03,68.4,55696.9,14.527981,121.001282,655,False,
2026-04-04T14:06:39.275068+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.39,84.0,37086.6,14.660583,121.000038,2156,False,
2026-04-04T14:06:41.439739+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.01,68.4,55696.9,14.527958,121.001276,708,False,
2026-04-04T14:06:47.149018+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.36,84.0,37086.6,14.660559,121.000115,565,False,
2026-04-04T14:06:47.714729+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,80.01,64.7,55697.0,14.52819,121.001593,505,False,
2026-04-04T14:06:53.220646+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.34,77.7,37086.7,14.659572,121.000151,2118,False,
2026-04-04T14:06:55.339327+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,79.99,64.7,55697.0,14.528125,121.001515,586,False,
2026-04-04T14:07:00.926172+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.32,67.9,37086.8,14.659387,121.000106,1177,False,
2026-04-04T14:07:02.103462+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,79.96,78.6,55697.1,14.528224,121.001783,703,False,
2026-04-04T14:07:07.807574+00:00,11111111-0000-0000-0000-000000000002,6aede27f-c408-4eba-9cd0-214a3c933f38,81.3,67.9,37086.8,14.659353,121.0001,463,False,
2026-04-04T14:07:08.271058+00:00,11111111-0000-0000-0000-000000000004,48c4e905-31bf-49ed-b7e2-179e11adb0b5,79.95,78.6,55697.1,14.528222,121.001741,526,False,
