timestamp,truck_id,trip_id,fuel_level,speed,odometer_km,lat,lon,latency_ms,is_anomaly,anomaly_type
2026-04-04T08:26:27.567502+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.27,78.7,59246.2,14.594194,121.001763,445,False,
2026-04-04T08:26:33.014551+00:00,11111111-0000-0000-0000-000000000001,,71.49,80.2,68640.8,14.618383,120.979217,103,False,
2026-04-04T08:26:33.117756+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.69,60.6,26393.7,14.581131,120.990863,718,False,
2026-04-04T08:26:33.836076+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.24,59.4,59246.3,14.593967,121.002424,465,False,
2026-04-04T08:26:39.303746+00:00,11111111-0000-0000-0000-000000000001,,71.48,64.0,68640.9,14.619151,120.979008,1393,False,
2026-04-04T08:26:40.697846+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.67,69.8,26393.8,14.580254,120.991107,755,False,
2026-04-04T08:26:41.453635+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.21,89.7,59246.4,14.593523,121.003518,520,False,
2026-04-04T08:26:46.974636+00:00,11111111-0000-0000-0000-000000000001,,71.44,75.6,68641.0,14.620092,120.978669,107,False,
2026-04-04T08:26:47.081642+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.64,75.6,26393.9,14.579309,120.991389,943,False,
2026-04-04T08:26:48.024810+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.18,64.3,59246.5,14.593272,121.004264,413,False,
2026-04-04T08:26:53.438448+00:00,11111111-0000-0000-0000-000000000001,,71.42,90.0,68641.2,14.621184,120.978426,1396,False,
2026-04-04T08:26:54.834767+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.61,84.3,26394.0,14.57832,120.991816,537,False,
2026-04-04T08:26:55.371979+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.17,88.1,59246.6,14.593009,121.005361,464,False,
2026-04-04T08:27:00.837439+00:00,11111111-0000-0000-0000-000000000001,,71.4,63.5,68641.2,14.622005,120.978218,739,False,
2026-04-04T08:27:01.577428+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.58,58.8,26394.1,14.577554,120.992087,843,False,
2026-04-04T08:27:02.421123+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.16,62.0,59246.7,14.592843,121.006068,612,False,
2026-04-04T08:27:08.034356+00:00,11111111-0000-0000-0000-000000000001,,71.38,66.3,68641.3,14.622808,120.977946,1492,False,
2026-04-04T08:27:09.527016+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.55,64.3,26394.2,14.576824,120.99242,611,False,
2026-04-04T08:27:10.138698+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.13,75.7,59246.8,14.59255,121.007033,495,False,
2026-04-04T08:27:15.635128+00:00,11111111-0000-0000-0000-000000000001,,71.38,73.7,68641.4,14.623627,120.977679,1316,False,
2026-04-04T08:27:16.951930+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.54,78.7,26394.3,14.575919,120.992711,539,False,
2026-04-04T08:27:17.491784+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.12,60.0,59246.9,14.592348,121.007735,758,False,
2026-04-04T08:27:23.251003+00:00,11111111-0000-0000-0000-000000000001,,71.36,78.4,68641.5,14.624656,120.977378,440,False,
2026-04-04T08:27:23.692033+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.53,76.5,26394.4,14.575022,120.993052,920,False,
2026-04-04T08:27:24.612463+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.12,67.3,59247.0,14.59207,121.008512,520,False,
2026-04-04T08:27:30.133494+00:00,11111111-0000-0000-0000-000000000001,,71.33,80.8,68641.7,14.625668,120.977059,247,False,
2026-04-04T08:27:30.381075+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.49,65.0,26394.5,14.574217,120.993331,813,False,
2026-04-04T08:27:31.194576+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.11,66.7,59247.1,14.591871,121.009354,1542,False,
2026-04-04T08:27:37.747034+00:00,11111111-0000-0000-0000-000000000001,,71.3,64.9,68641.7,14.626504,120.976865,358,False,
2026-04-04T08:27:38.105332+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.46,80.4,26394.6,14.573314,120.993549,640,False,
2026-04-04T08:27:38.745336+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.08,67.7,59247.2,14.591539,121.010205,673,False,
2026-04-04T08:27:44.419320+00:00,11111111-0000-0000-0000-000000000001,,71.27,66.3,68641.8,14.627306,120.976657,1584,False,
2026-04-04T08:27:46.003310+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.44,77.3,26394.7,14.572368,120.993933,820,False,
2026-04-04T08:27:46.824329+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.07,61.1,59247.2,14.591265,121.010924,827,False,
2026-04-04T08:27:52.652863+00:00,11111111-0000-0000-0000-000000000001,,71.25,88.9,68642.0,14.628322,120.976291,210,False,
2026-04-04T08:27:52.863064+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.43,70.7,26394.8,14.571587,120.99424,831,False,
2026-04-04T08:27:53.694982+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.05,66.6,59247.3,14.591061,121.011737,584,False,
2026-04-04T08:27:59.280429+00:00,11111111-0000-0000-0000-000000000001,,71.23,77.1,68642.1,14.62925,120.976028,112,False,
2026-04-04T08:27:59.392479+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.42,64.8,26394.9,14.570808,120.994564,741,False,
2026-04-04T08:28:00.134469+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,76.02,85.3,59247.5,14.590678,121.012724,482,False,
2026-04-04T08:28:05.617462+00:00,11111111-0000-0000-0000-000000000001,,71.21,81.7,68642.2,14.630218,120.975756,376,False,
2026-04-04T08:28:05.994083+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.39,63.2,26395.0,14.570022,120.994889,-1,False,
2026-04-04T08:28:11.000598+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.99,57.6,59247.5,14.590503,121.013446,3777,False,
2026-04-04T08:28:19.778917+00:00,11111111-0000-0000-0000-000000000001,,71.19,68.8,68642.3,14.631142,120.975498,376,False,
2026-04-04T08:28:20.155946+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.37,78.9,26395.1,14.569033,120.995216,635,False,
2026-04-04T08:28:20.791797+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.96,78.8,59247.6,14.59022,121.014438,706,False,
2026-04-04T08:28:26.499035+00:00,11111111-0000-0000-0000-000000000001,,71.18,72.1,68642.4,14.63198,120.975158,1667,False,
2026-04-04T08:28:28.166509+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.35,61.6,26395.2,14.568309,120.995538,626,False,
2026-04-04T08:28:28.793119+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.95,59.3,59247.7,14.589941,121.015126,820,False,
2026-04-04T08:28:34.614462+00:00,11111111-0000-0000-0000-000000000001,,71.17,57.3,68642.5,14.632559,120.974871,406,False,
2026-04-04T08:28:35.020940+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.32,88.1,26395.3,14.567238,120.995844,573,False,
2026-04-04T08:28:35.594595+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.94,71.7,59247.8,14.589638,121.015928,494,False,
2026-04-04T08:28:41.090811+00:00,11111111-0000-0000-0000-000000000001,,71.15,77.1,68642.6,14.633505,120.974671,133,False,
2026-04-04T08:28:41.225153+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.31,75.0,26395.4,14.566263,120.996146,833,False,
2026-04-04T08:28:42.058896+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.93,66.4,59247.9,14.589448,121.016749,924,False,
2026-04-04T08:28:47.984692+00:00,11111111-0000-0000-0000-000000000001,,71.13,85.9,68642.7,14.63444,120.974378,373,False,
2026-04-04T08:28:48.357905+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.29,58.3,26395.5,14.565571,120.996478,537,False,
2026-04-04T08:28:48.895264+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.91,76.5,59248.0,14.589208,121.017737,559,False,
2026-04-04T08:28:54.455677+00:00,11111111-0000-0000-0000-000000000001,,71.13,64.6,68642.8,14.635274,120.974261,1378,False,
2026-04-04T08:28:55.834249+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.27,82.2,26395.6,14.564556,120.996752,614,False,
2026-04-04T08:28:56.448587+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.91,59.3,59248.1,14.588867,121.018451,612,False,
2026-04-04T08:29:02.061945+00:00,11111111-0000-0000-0000-000000000001,,71.12,81.9,68642.9,14.636287,120.974036,343,False,
2026-04-04T08:29:02.405084+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.25,73.6,26395.7,14.563669,120.997042,832,False,
2026-04-04T08:29:03.237232+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.87,86.7,59248.2,14.588631,121.01957,1233,False,
2026-04-04T08:29:09.470991+00:00,11111111-0000-0000-0000-000000000001,,71.11,77.5,68643.0,14.637282,120.973947,1366,False,
2026-04-04T08:29:10.837928+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.23,56.4,26395.8,14.562942,120.997259,544,False,
2026-04-04T08:29:11.382891+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.87,83.5,59248.3,14.588315,121.020556,488,False,
2026-04-04T08:29:16.871585+00:00,11111111-0000-0000-0000-000000000001,,71.09,64.7,68643.1,14.637985,120.97367,147,False,
2026-04-04T08:29:17.019057+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.2,87.3,26395.9,14.561965,120.997657,450,False,
2026-04-04T08:29:17.470432+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.84,76.8,59248.4,14.587965,121.021563,767,False,
2026-04-04T08:29:23.237829+00:00,11111111-0000-0000-0000-000000000001,,71.08,61.2,68643.2,14.638756,120.973439,554,False,
2026-04-04T08:29:23.792886+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.17,75.2,26396.0,14.560946,120.997984,1132,False,
2026-04-04T08:29:24.926020+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.81,76.1,59248.6,14.587733,121.022537,1552,False,
2026-04-04T08:29:31.479736+00:00,11111111-0000-0000-0000-000000000001,,71.08,84.9,68643.3,14.639808,120.973122,2077,False,
2026-04-04T08:29:33.556677+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.16,59.9,26396.1,14.560269,120.998233,1041,False,
2026-04-04T08:29:34.598311+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.8,56.6,59248.6,14.587635,121.023223,612,False,
2026-04-04T08:29:40.210837+00:00,11111111-0000-0000-0000-000000000001,,71.06,71.7,68643.4,14.640767,120.97294,1322,False,
2026-04-04T08:29:41.533795+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.16,88.0,26396.2,14.559228,120.998621,580,False,
2026-04-04T08:29:42.114712+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.79,68.7,59248.7,14.587376,121.024083,494,False,
2026-04-04T08:29:47.609767+00:00,11111111-0000-0000-0000-000000000001,,71.03,59.2,68643.5,14.641384,120.972676,139,False,
2026-04-04T08:29:47.748641+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.13,78.6,26396.4,14.558397,120.998962,442,False,
2026-04-04T08:29:48.191035+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.77,81.5,59248.8,14.587085,121.025146,702,False,
2026-04-04T08:29:53.893464+00:00,11111111-0000-0000-0000-000000000001,,71.03,59.3,68643.6,14.642169,120.972423,788,False,
2026-04-04T08:29:54.681324+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.11,85.8,26396.5,14.557387,120.999318,605,False,
2026-04-04T08:29:55.286523+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.73,87.8,59249.0,14.586801,121.026224,695,False,
2026-04-04T08:30:00.982692+00:00,11111111-0000-0000-0000-000000000001,,71.0,89.0,68643.7,14.643124,120.972136,1398,False,
2026-04-04T08:30:02.380824+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.08,73.8,26396.6,14.556367,120.999636,693,False,
2026-04-04T08:30:03.074168+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.72,64.6,59249.1,14.586545,121.026957,1592,False,
2026-04-04T08:30:09.667212+00:00,11111111-0000-0000-0000-000000000001,,70.99,76.9,68643.8,14.643972,120.971812,190,False,
2026-04-04T08:30:09.857524+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.05,73.0,26396.7,14.555564,120.999917,1624,False,
2026-04-04T08:30:11.481816+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.7,58.9,59249.1,14.586409,121.027668,498,False,
2026-04-04T08:30:16.981413+00:00,11111111-0000-0000-0000-000000000001,,70.97,57.0,68643.9,14.644704,120.971531,111,False,
2026-04-04T08:30:17.092501+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.04,88.5,26396.8,14.554536,121.000324,948,False,
2026-04-04T08:30:18.041190+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.68,78.4,59249.2,14.586151,121.028616,1175,False,
2026-04-04T08:30:24.217131+00:00,11111111-0000-0000-0000-000000000001,,70.94,59.7,68643.9,14.645298,120.971167,656,False,
2026-04-04T08:30:24.873705+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,81.0,83.3,26396.9,14.553543,121.000755,942,False,
2026-04-04T08:30:25.816224+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.67,87.9,59249.4,14.585788,121.029711,600,False,
2026-04-04T08:30:31.417570+00:00,11111111-0000-0000-0000-000000000001,,70.92,67.3,68644.0,14.646107,120.970896,757,False,
2026-04-04T08:30:32.174866+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,80.98,69.7,26397.0,14.552705,121.00105,817,False,
2026-04-04T08:30:32.992188+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.65,80.4,59249.5,14.58547,121.030676,547,False,
2026-04-04T08:30:38.539859+00:00,11111111-0000-0000-0000-000000000001,,70.92,59.7,68644.1,14.646827,120.970694,122,False,
2026-04-04T08:30:38.662653+00:00,11111111-0000-0000-0000-000000000002,6faa6991-d1d1-4546-b62e-7320b2e50279,80.96,81.3,26397.1,14.551799,121.001446,557,False,
2026-04-04T08:30:39.219830+00:00,11111111-0000-0000-0000-000000000004,f7e0855d-6179-4373-a3b4-036ca822304c,75.64,85.3,59249.6,14.585228,121.031722,594,False,
2026-04-04T08:30:44.815588+00:00,11111111-0000-0000-0000-000000000001,,70.91,80.8,68644.2,14.647786,120.970507,129,False,
