ts,scenario,truck,driver,trip_label,trip_id,fuel,speed,lat,lon,odometer,engine_status,anomaly,latency_ms
2026-04-04T17:43:02.681002+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.28,81.4,14.513227,121.033334,48118.4,on,False,940
2026-04-04T17:43:08.621943+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.26,84.9,14.51407,121.033915,48118.5,on,False,487
2026-04-04T17:43:14.109832+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.25,81.9,14.514785,121.034658,48118.6,on,False,759
2026-04-04T17:43:19.869767+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.22,84.7,14.515284,121.035566,48118.7,on,False,714
2026-04-04T17:43:25.585242+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.2,80.4,14.515494,121.036589,48118.8,on,False,869
2026-04-04T17:43:31.454461+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.19,83.0,14.515718,121.03761,48118.9,on,False,852
2026-04-04T17:43:37.307521+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.17,84.4,14.515986,121.038622,48119.0,on,False,891
2026-04-04T17:43:43.199333+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.15,80.0,14.516127,121.03966,48119.1,on,False,1855
2026-04-04T17:43:50.055113+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.13,81.0,14.516174,121.040708,48119.3,on,False,684
2026-04-04T17:43:55.740006+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.1,78.7,14.51611,121.041752,48119.4,on,False,1352
2026-04-04T17:44:02.092424+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.07,79.6,14.516134,121.042801,48119.5,on,False,966
2026-04-04T17:44:08.059131+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.04,81.2,14.51616,121.04385,48119.6,on,False,1679
2026-04-04T17:44:14.739071+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.02,80.2,14.516206,121.044898,48119.7,on,False,886
2026-04-04T17:44:20.626092+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,77.0,81.5,14.516268,121.045945,48119.8,on,False,438
2026-04-04T17:44:26.064959+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.99,82.0,14.516423,121.04698,48119.9,on,False,2131
2026-04-04T17:44:33.196493+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.96,85.9,14.516692,121.047991,48120.1,on,False,827
2026-04-04T17:44:39.024343+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.94,81.6,14.517057,121.048969,48120.2,on,False,1684
2026-04-04T17:44:45.709149+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.92,77.1,14.517535,121.049894,48120.3,on,False,1076
2026-04-04T17:44:51.786002+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.88,80.3,14.518059,121.050792,48120.4,on,False,1273
2026-04-04T17:44:58.060233+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.87,79.4,14.518687,121.051616,48120.5,on,False,1253
2026-04-04T17:45:04.313700+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.86,78.7,14.519394,121.052369,48120.6,on,False,867
2026-04-04T17:45:10.181455+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.84,77.9,14.520181,121.05303,48120.7,on,False,1683
2026-04-04T17:45:16.865094+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.82,84.9,14.521041,121.053587,48120.8,on,False,774
2026-04-04T17:45:22.639832+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.8,84.7,14.521928,121.054095,48121.0,on,False,946
2026-04-04T17:45:28.586753+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.79,84.1,14.522865,121.0545,48121.1,on,False,968
2026-04-04T17:45:34.555943+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.76,83.9,14.523811,121.054883,48121.2,on,False,755
2026-04-04T17:45:40.311324+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.73,85.8,14.524759,121.055257,48121.3,on,False,448
2026-04-04T17:45:45.760113+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.68,84.5,14.525708,121.055631,48121.4,on,False,549
2026-04-04T17:45:51.310764+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.67,77.3,14.526657,121.056005,48121.5,on,False,866
2026-04-04T17:45:56.420691+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.16,84.0,14.502713,121.017705,39251.6,on,False,483
2026-04-04T17:45:57.177107+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.64,84.8,14.527606,121.056379,48121.6,on,False,1578
2026-04-04T17:46:01.904259+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.15,81.8,14.502372,121.018722,39251.7,on,False,772
2026-04-04T17:46:03.755938+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.62,85.8,14.528556,121.056749,48121.7,on,False,692
2026-04-04T17:46:07.677408+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.12,84.7,14.502211,121.019752,39251.8,on,False,446
2026-04-04T17:46:09.448685+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.61,76.4,14.529511,121.057106,48121.9,on,False,1863
2026-04-04T17:46:13.125616+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.08,82.0,14.502898,121.020457,39252.0,on,False,959
2026-04-04T17:46:16.312805+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.61,83.3,14.530475,121.057436,48122.0,on,False,670
2026-04-04T17:46:19.085547+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.05,81.0,14.503653,121.02119,39252.1,on,False,552
2026-04-04T17:46:21.983285+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.59,82.2,14.531458,121.057697,48122.1,on,False,437
2026-04-04T17:46:24.638923+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,89.03,87.2,14.504452,121.021879,39252.2,on,False,461
2026-04-04T17:46:27.421056+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.57,79.8,14.532468,121.057791,48122.2,on,False,545
2026-04-04T17:46:30.100916+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.99,88.0,14.50496,121.022818,39252.3,on,False,655
2026-04-04T17:46:32.967295+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.55,84.9,14.533482,121.057754,48122.3,on,False,463
2026-04-04T17:46:35.756531+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.96,83.6,14.505449,121.02377,39252.4,on,False,462
2026-04-04T17:46:38.430679+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.53,80.0,14.534496,121.057697,48122.4,on,False,543
2026-04-04T17:46:41.219499+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.94,84.6,14.505993,121.024688,39252.5,on,False,635
2026-04-04T17:46:43.974323+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.51,85.8,14.53551,121.057627,48122.5,on,False,554
2026-04-04T17:46:46.855122+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.9,87.6,14.50654,121.025605,39252.7,on,False,663
2026-04-04T17:46:49.529292+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.49,76.4,14.536524,121.057576,48122.6,on,False,561
2026-04-04T17:46:52.519639+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.88,84.4,14.507192,121.026404,39252.8,on,False,443
2026-04-04T17:46:55.091287+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.46,79.4,14.537537,121.057509,48122.8,on,False,549
2026-04-04T17:46:57.962676+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.85,86.0,14.507764,121.027304,39252.9,on,False,564
2026-04-04T17:47:00.641150+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.43,78.8,14.538545,121.05738,48122.9,on,False,567
2026-04-04T17:47:03.527298+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.83,86.2,14.50833,121.02821,39253.0,on,False,551
2026-04-04T17:47:06.209223+00:00,fleet,TRK-002,maria,TRK-002-1,dc057f56,76.42,82.8,14.539488,121.057011,48123.0,on,False,768
2026-04-04T17:47:09.079280+00:00,fleet,TRK-003,roberto,TRK-003-1,f6b2d685,88.8,79.9,14.508896,121.029115,39253.1,on,False,548
