ts,truck,driver,trip_id,fuel,speed,lat,lon,odometer,anomaly,latency_ms
2026-04-04T15:22:33.154288+00:00,TRK-002,maria,630d14e2,91.85,33.6,14.586548,120.983074,52435.7,False,458
2026-04-04T15:22:34.585431+00:00,TRK-004,ana,47fbd33c,79.38,58.8,14.584927,120.983558,46212.4,False,402
2026-04-04T15:22:38.612938+00:00,TRK-002,maria,630d14e2,91.84,56.4,14.586693,120.983146,52435.8,False,454
2026-04-04T15:22:39.988023+00:00,TRK-004,ana,47fbd33c,79.36,71.2,14.584963,120.983612,46212.5,False,394
2026-04-04T15:22:44.067322+00:00,TRK-002,maria,630d14e2,91.82,57.5,14.586784,120.983276,52435.8,False,440
2026-04-04T15:22:45.383106+00:00,TRK-004,ana,47fbd33c,79.36,74.0,14.584966,120.983552,46212.6,False,434
2026-04-04T15:22:49.508592+00:00,TRK-002,maria,630d14e2,91.8,74.9,14.586864,120.983294,52435.9,False,431
2026-04-04T15:22:50.818316+00:00,TRK-004,ana,47fbd33c,79.36,37.8,14.584916,120.983545,46212.7,False,471
2026-04-04T15:22:54.940475+00:00,TRK-002,maria,630d14e2,91.79,46.0,14.586867,120.983312,52436.0,False,420
2026-04-04T15:22:56.290287+00:00,TRK-004,ana,47fbd33c,79.36,51.8,14.584909,120.983538,46212.7,False,390
2026-04-04T15:23:00.361276+00:00,TRK-002,maria,630d14e2,91.77,62.2,14.586971,120.983401,52436.1,False,409
2026-04-04T15:23:01.681140+00:00,TRK-004,ana,47fbd33c,79.35,42.5,14.584877,120.983382,46212.8,False,487
2026-04-04T15:23:05.771215+00:00,TRK-002,maria,630d14e2,91.76,45.2,14.586947,120.983417,52436.2,False,406
2026-04-04T15:23:07.169613+00:00,TRK-004,ana,47fbd33c,79.34,78.5,14.584958,120.983383,46212.9,False,349
2026-04-04T15:23:11.177399+00:00,TRK-002,maria,630d14e2,91.75,74.5,14.587153,120.983457,52436.3,False,371
2026-04-04T15:23:12.519321+00:00,TRK-004,ana,47fbd33c,79.34,67.4,14.58565,120.983006,46213.0,False,389
2026-04-04T15:23:16.550074+00:00,TRK-002,maria,630d14e2,91.72,30.7,14.587455,120.983737,52436.3,False,425
2026-04-04T15:23:17.909382+00:00,TRK-004,ana,47fbd33c,79.32,71.8,14.585858,120.982843,46213.1,False,377
2026-04-04T15:23:21.976094+00:00,TRK-002,maria,630d14e2,91.71,80.3,14.588236,120.984252,52436.4,False,406
2026-04-04T15:23:23.287477+00:00,TRK-004,ana,47fbd33c,79.3,44.2,14.585991,120.982745,46213.2,False,493
2026-04-04T15:23:27.383275+00:00,TRK-002,maria,630d14e2,91.7,35.0,14.588517,120.98445,52436.5,False,383
2026-04-04T15:23:28.781787+00:00,TRK-004,ana,47fbd33c,79.29,35.5,14.586099,120.982674,46213.2,False,413
2026-04-04T15:23:32.766789+00:00,TRK-002,maria,630d14e2,91.68,83.5,14.588541,120.984478,52436.6,False,1384
2026-04-04T15:23:34.195696+00:00,TRK-004,ana,47fbd33c,79.28,82.7,14.586337,120.982617,46213.3,False,388
2026-04-04T15:23:39.584002+00:00,TRK-004,ana,47fbd33c,79.28,53.1,14.586323,120.982568,46213.4,False,1085
2026-04-04T15:23:39.151046+00:00,TRK-002,maria,630d14e2,91.66,42.8,14.5885,120.984581,52436.6,False,1562
2026-04-04T15:23:45.713819+00:00,TRK-002,maria,630d14e2,91.65,35.1,14.588525,120.984562,52436.7,False,388
2026-04-04T15:23:45.669578+00:00,TRK-004,ana,47fbd33c,79.27,84.3,14.587138,120.982097,46213.5,False,456
2026-04-04T15:23:51.126169+00:00,TRK-004,ana,47fbd33c,79.25,44.9,14.58762,120.981866,46213.6,False,489
2026-04-04T15:23:51.103083+00:00,TRK-002,maria,630d14e2,91.64,66.3,14.588534,120.984645,52436.8,False,525
2026-04-04T15:23:56.629132+00:00,TRK-002,maria,630d14e2,91.63,26.8,14.588517,120.984714,52436.8,False,369
2026-04-04T15:23:56.616032+00:00,TRK-004,ana,47fbd33c,79.23,84.1,14.588258,120.981513,46213.7,False,400
2026-04-04T15:24:01.998926+00:00,TRK-002,maria,630d14e2,91.61,30.8,14.58847,120.984683,52436.9,False,407
2026-04-04T15:24:02.019137+00:00,TRK-004,ana,47fbd33c,79.22,62.3,14.58826,120.981536,46213.8,False,398
2026-04-04T15:24:07.406879+00:00,TRK-002,maria,630d14e2,91.59,29.9,14.588155,120.984893,52436.9,False,395
2026-04-04T15:24:07.418081+00:00,TRK-004,ana,47fbd33c,79.22,56.1,14.588395,120.981487,46213.9,False,387
2026-04-04T15:24:12.805995+00:00,TRK-004,ana,47fbd33c,79.2,89.6,14.58848,120.981438,46214.0,False,1528
2026-04-04T15:24:12.802259+00:00,TRK-002,maria,630d14e2,91.58,34.4,14.587995,120.984993,52436.9,False,1539
2026-04-04T15:24:19.334965+00:00,TRK-004,ana,47fbd33c,79.18,81.5,14.58865,120.981414,46214.1,False,492
2026-04-04T15:24:19.342020+00:00,TRK-002,maria,630d14e2,91.56,41.8,14.587801,120.985032,52437.0,False,499
2026-04-04T15:24:24.827917+00:00,TRK-004,ana,47fbd33c,79.18,53.3,14.588882,120.981359,46214.2,False,1535
2026-04-04T15:24:24.841966+00:00,TRK-002,maria,630d14e2,91.56,28.6,14.587496,120.985161,52437.0,False,1555
2026-04-04T15:24:31.363382+00:00,TRK-004,ana,47fbd33c,79.17,75.6,14.589068,120.981273,46214.3,False,519
2026-04-04T15:24:31.397818+00:00,TRK-002,maria,630d14e2,91.55,40.5,14.587066,120.985403,52437.1,False,515
2026-04-04T15:24:36.913738+00:00,TRK-002,maria,630d14e2,91.54,0.0,14.587066,120.985403,52437.1,False,395
2026-04-04T15:24:36.882906+00:00,TRK-004,ana,47fbd33c,79.16,78.0,14.589249,120.981172,46214.4,False,426
2026-04-04T15:24:42.309968+00:00,TRK-004,ana,47fbd33c,79.14,92.6,14.589554,120.981094,46214.5,False,488
2026-04-04T15:24:42.309638+00:00,TRK-002,maria,630d14e2,91.52,65.6,14.586393,120.985708,52437.2,False,509
2026-04-04T15:24:47.799055+00:00,TRK-004,ana,47fbd33c,79.13,55.5,14.590234,120.980833,46214.6,False,376
2026-04-04T15:24:47.819272+00:00,TRK-002,maria,630d14e2,91.51,84.9,14.586027,120.985813,52437.3,False,401
2026-04-04T15:24:53.220790+00:00,TRK-002,maria,630d14e2,91.48,53.4,14.585992,120.985851,52437.4,False,1479
2026-04-04T15:24:53.176001+00:00,TRK-004,ana,47fbd33c,79.12,90.2,14.591179,120.980545,46214.7,False,1525
2026-04-04T15:24:59.700222+00:00,TRK-002,maria,630d14e2,91.47,51.2,14.585666,120.985971,52437.5,False,416
2026-04-04T15:24:59.701700+00:00,TRK-004,ana,47fbd33c,79.1,69.6,14.59121,120.980509,46214.8,False,489
2026-04-04T15:25:05.117055+00:00,TRK-002,maria,630d14e2,91.47,44.4,14.585569,120.986009,52437.5,False,612
2026-04-04T15:25:05.191002+00:00,TRK-004,ana,47fbd33c,79.09,29.2,14.591427,120.980514,46214.9,False,614
2026-04-04T15:25:10.805496+00:00,TRK-004,ana,47fbd33c,79.06,89.9,14.591798,120.980412,46215.0,False,551
2026-04-04T15:25:10.730442+00:00,TRK-002,maria,630d14e2,91.47,30.1,14.585501,120.986042,52437.6,False,910
2026-04-04T15:25:16.357718+00:00,TRK-004,ana,47fbd33c,79.05,84.6,14.592078,120.980346,46215.1,False,594
2026-04-04T15:25:16.642318+00:00,TRK-002,maria,630d14e2,91.44,76.6,14.585315,120.986106,52437.7,False,388
2026-04-04T15:25:22.031204+00:00,TRK-002,maria,630d14e2,91.43,68.6,14.585242,120.986139,52437.8,False,437
2026-04-04T15:25:21.952398+00:00,TRK-004,ana,47fbd33c,79.04,76.0,14.592238,120.980248,46215.2,False,515
2026-04-04T15:25:27.468969+00:00,TRK-002,maria,630d14e2,91.43,27.0,14.584926,120.986338,52437.8,False,1316
2026-04-04T15:25:27.468656+00:00,TRK-004,ana,47fbd33c,79.03,93.0,14.592328,120.980225,46215.3,False,1340
2026-04-04T15:25:33.785480+00:00,TRK-002,maria,630d14e2,91.41,71.5,14.584406,120.98655,52437.9,False,497
2026-04-04T15:25:33.810656+00:00,TRK-004,ana,47fbd33c,79.03,56.2,14.592447,120.980254,46215.4,False,507
2026-04-04T15:25:39.318462+00:00,TRK-004,ana,47fbd33c,79.01,81.1,14.592517,120.980182,46215.5,False,341
2026-04-04T15:25:39.283531+00:00,TRK-002,maria,630d14e2,91.4,70.3,14.583881,120.986771,52438.0,False,417
2026-04-04T15:25:44.659804+00:00,TRK-004,ana,47fbd33c,79.0,40.4,14.592642,120.980054,46215.6,False,356
2026-04-04T15:25:44.701158+00:00,TRK-002,maria,630d14e2,91.39,49.6,14.583424,120.986974,52438.1,False,367
2026-04-04T15:25:50.070371+00:00,TRK-002,maria,630d14e2,91.37,71.1,14.583261,120.987025,52438.2,False,379
2026-04-04T15:25:50.016123+00:00,TRK-004,ana,47fbd33c,78.98,42.5,14.592716,120.979993,46215.6,False,444
2026-04-04T15:25:55.460620+00:00,TRK-004,ana,47fbd33c,78.98,38.1,14.593225,120.979937,46215.7,False,381
2026-04-04T15:25:55.450010+00:00,TRK-002,maria,630d14e2,91.35,26.8,14.58313,120.987115,52438.2,False,995
2026-04-04T15:25:59.047279+00:00,TRK-002,juan,630d14e2,80.05,0.0,14.584927,120.983558,39215.3,False,398
2026-04-04T15:26:00.842887+00:00,TRK-004,ana,47fbd33c,78.98,26.2,14.593554,120.979815,46215.7,False,431
2026-04-04T15:26:01.445361+00:00,TRK-002,maria,630d14e2,91.34,34.1,14.582718,120.987272,52438.2,False,403
2026-04-04T15:26:04.445400+00:00,TRK-002,juan,630d14e2,80.03,33.5,14.584927,120.983558,39215.3,False,443
2026-04-04T15:26:06.274303+00:00,TRK-004,ana,47fbd33c,78.97,75.5,14.593537,120.97978,46215.8,False,377
2026-04-04T15:26:06.848768+00:00,TRK-002,maria,630d14e2,91.32,66.8,14.581952,120.98764,52438.3,False,362
2026-04-04T15:26:09.888580+00:00,TRK-002,juan,630d14e2,80.0,60.3,14.585026,120.983549,39215.4,False,393
2026-04-04T15:26:11.651907+00:00,TRK-004,ana,47fbd33c,78.96,50.7,14.5937,120.979808,46215.9,False,355
2026-04-04T15:26:12.211404+00:00,TRK-002,maria,630d14e2,91.31,58.8,14.581296,120.987945,52438.4,False,393
2026-04-04T15:26:15.282018+00:00,TRK-002,juan,630d14e2,79.96,63.8,14.58499,120.983581,39215.5,False,1510
2026-04-04T15:26:17.007161+00:00,TRK-004,ana,47fbd33c,78.95,63.1,14.593832,120.979859,46216.0,False,378
2026-04-04T15:26:17.604813+00:00,TRK-002,maria,630d14e2,91.29,64.3,14.580791,120.988134,52438.5,False,412
2026-04-04T15:26:21.793026+00:00,TRK-002,juan,630d14e2,79.94,0.0,14.58499,120.983581,39215.5,False,476
2026-04-04T15:26:22.385496+00:00,TRK-004,ana,47fbd33c,78.94,0.0,14.593832,120.979859,46216.0,False,538
2026-04-04T15:26:23.018097+00:00,TRK-002,maria,630d14e2,91.27,30.3,14.580742,120.988309,52438.5,False,424
2026-04-04T15:26:27.269973+00:00,TRK-002,juan,630d14e2,79.92,34.0,14.584911,120.983442,39215.5,False,392
2026-04-04T15:26:27.924404+00:00,TRK-004,ana,47fbd33c,78.94,30.7,14.594196,120.979989,46216.0,False,433
2026-04-04T15:26:28.442457+00:00,TRK-002,maria,630d14e2,91.27,36.4,14.580665,120.988457,52438.6,False,805
2026-04-04T15:26:32.662760+00:00,TRK-002,juan,630d14e2,79.89,60.3,14.584877,120.983444,39215.6,False,365
2026-04-04T15:26:33.357580+00:00,TRK-004,ana,47fbd33c,78.93,80.3,14.5952,120.980138,46216.2,False,385
2026-04-04T15:26:34.247644+00:00,TRK-002,maria,630d14e2,91.26,64.4,14.580154,120.988721,52438.7,False,400
2026-04-04T15:26:38.028372+00:00,TRK-002,juan,630d14e2,79.88,50.3,14.584949,120.983369,39215.7,False,500
2026-04-04T15:26:38.743835+00:00,TRK-004,ana,47fbd33c,78.91,85.5,14.595416,120.9802,46216.3,False,403
2026-04-04T15:26:39.648817+00:00,TRK-002,maria,630d14e2,91.25,32.7,14.579861,120.988894,52438.7,False,392
2026-04-04T15:26:43.528903+00:00,TRK-002,juan,630d14e2,79.86,43.2,14.585414,120.983111,39215.8,False,424
2026-04-04T15:26:44.147032+00:00,TRK-004,ana,47fbd33c,78.9,94.3,14.596056,120.980297,46216.4,False,404
2026-04-04T15:26:45.041053+00:00,TRK-002,maria,630d14e2,91.24,35.4,14.579785,120.988936,52438.8,False,408
2026-04-04T15:26:48.953124+00:00,TRK-002,juan,630d14e2,79.85,38.7,14.585816,120.982853,39215.8,False,414
2026-04-04T15:26:49.551591+00:00,TRK-004,ana,47fbd33c,78.89,62.5,14.596792,120.980465,46216.5,False,398
2026-04-04T15:26:50.449812+00:00,TRK-002,maria,630d14e2,91.22,67.7,14.579749,120.988959,52438.9,False,401
2026-04-04T15:26:54.368323+00:00,TRK-002,juan,630d14e2,79.85,52.2,14.586046,120.982774,39215.9,False,353
2026-04-04T15:26:54.950542+00:00,TRK-004,ana,47fbd33c,78.87,58.0,14.597514,120.980516,46216.6,False,393
2026-04-04T15:26:55.851371+00:00,TRK-002,maria,630d14e2,91.2,64.4,14.579493,120.989024,52439.0,False,431
2026-04-04T15:26:59.139350+00:00,TRK-004,roberto,47fbd33c,79.2,49.2,14.584927,120.983558,27951.5,False,468
2026-04-04T15:26:59.722075+00:00,TRK-002,juan,630d14e2,79.82,49.1,14.586128,120.982678,39215.9,False,369
2026-04-04T15:27:00.343913+00:00,TRK-004,ana,47fbd33c,78.85,56.9,14.598252,120.980666,46216.6,False,576
2026-04-04T15:27:01.283359+00:00,TRK-002,maria,630d14e2,91.18,77.3,14.579508,120.989126,52439.1,False,390
2026-04-04T15:27:04.607608+00:00,TRK-004,roberto,47fbd33c,79.17,44.6,14.584927,120.983558,27951.6,False,565
2026-04-04T15:27:05.091824+00:00,TRK-002,juan,630d14e2,79.81,31.8,14.586196,120.982774,39216.0,False,403
2026-04-04T15:27:05.920862+00:00,TRK-004,ana,47fbd33c,78.85,31.4,14.598461,120.980705,46216.7,False,470
2026-04-04T15:27:06.673814+00:00,TRK-002,maria,630d14e2,91.17,80.7,14.579353,120.98914,52439.2,False,396
2026-04-04T15:27:10.173582+00:00,TRK-004,roberto,47fbd33c,79.17,0.0,14.584927,120.983558,27951.6,False,422
2026-04-04T15:27:10.496415+00:00,TRK-002,juan,630d14e2,79.79,45.4,14.586242,120.982774,39216.1,False,433
2026-04-04T15:27:11.391957+00:00,TRK-004,ana,47fbd33c,78.84,47.9,14.598503,120.980766,46216.8,False,378
2026-04-04T15:27:12.070770+00:00,TRK-002,maria,630d14e2,91.15,71.7,14.579187,120.989257,52439.3,False,433
2026-04-04T15:27:15.930737+00:00,TRK-002,juan,630d14e2,79.78,0.0,14.586242,120.982774,39216.1,False,395
2026-04-04T15:27:15.596709+00:00,TRK-004,roberto,47fbd33c,79.17,0.0,14.584927,120.983558,27951.6,False,1614
2026-04-04T15:27:16.771107+00:00,TRK-004,ana,47fbd33c,78.83,58.8,14.598831,120.980787,46216.8,False,480
2026-04-04T15:27:17.504210+00:00,TRK-002,maria,630d14e2,91.12,57.1,14.579028,120.989315,52439.4,False,375
2026-04-04T15:27:21.326543+00:00,TRK-002,juan,630d14e2,79.75,52.1,14.586344,120.982951,39216.1,False,387
2026-04-04T15:27:22.210998+00:00,TRK-004,roberto,47fbd33c,79.17,0.0,14.584927,120.983558,27951.6,False,376
2026-04-04T15:27:22.252145+00:00,TRK-004,ana,47fbd33c,78.81,53.3,14.59888,120.980712,46216.9,False,393
2026-04-04T15:27:22.879802+00:00,TRK-002,maria,630d14e2,91.11,29.0,14.578706,120.989497,52439.4,False,351
2026-04-04T15:27:26.713849+00:00,TRK-002,juan,630d14e2,79.73,35.8,14.586528,120.983065,39216.2,False,373
2026-04-04T15:27:27.587318+00:00,TRK-004,roberto,47fbd33c,79.16,32.8,14.584966,120.983522,27951.6,False,355
2026-04-04T15:27:27.646293+00:00,TRK-004,ana,47fbd33c,78.8,74.8,14.598859,120.980821,46217.0,False,382
2026-04-04T15:27:28.231353+00:00,TRK-002,maria,630d14e2,91.1,42.9,14.578247,120.989748,52439.5,False,622
