ts,truck,driver,trip_id,fuel,speed,lat,lon,odometer,anomaly,latency_ms
2026-04-04T15:08:52.906822+00:00,TRK-004,ana,cd37b653,89.7,66.1,14.586145,120.982673,28597.5,False,357
2026-04-04T15:08:56.854006+00:00,TRK-002,maria,19aa7617,90.97,48.1,14.589095,120.981203,14598.7,False,359
2026-04-04T15:08:58.264699+00:00,TRK-004,ana,cd37b653,89.66,84.3,14.586292,120.982554,28597.6,False,1304
2026-04-04T15:09:02.214118+00:00,TRK-002,maria,19aa7617,90.95,64.4,14.589207,120.9812,14598.8,False,482
2026-04-04T15:09:04.569938+00:00,TRK-004,ana,cd37b653,89.66,29.4,14.586327,120.982603,28597.6,False,379
2026-04-04T15:09:07.697152+00:00,TRK-002,maria,19aa7617,90.93,40.2,14.58954,120.981051,14598.9,False,407
2026-04-04T15:09:09.949469+00:00,TRK-004,ana,cd37b653,89.65,34.7,14.58664,120.982348,28597.7,False,484
2026-04-04T15:09:13.105282+00:00,TRK-002,maria,19aa7617,90.9,67.9,14.590352,120.980814,14599.0,False,509
2026-04-04T15:09:15.434452+00:00,TRK-004,ana,cd37b653,89.64,79.9,14.587517,120.981931,28597.8,False,419
2026-04-04T15:09:18.614925+00:00,TRK-002,maria,19aa7617,90.89,48.3,14.59096,120.980568,14599.0,False,642
2026-04-04T15:09:20.853756+00:00,TRK-004,ana,cd37b653,89.63,66.3,14.588271,120.981558,28597.9,False,381
2026-04-04T15:09:24.258121+00:00,TRK-002,maria,19aa7617,90.86,55.8,14.591234,120.980517,14599.1,False,391
2026-04-04T15:09:26.235678+00:00,TRK-004,ana,cd37b653,89.61,59.0,14.5883,120.981539,28598.0,False,382
2026-04-04T15:09:29.649710+00:00,TRK-002,maria,19aa7617,90.84,70.4,14.591433,120.980435,14599.2,False,509
2026-04-04T15:09:31.618278+00:00,TRK-004,ana,cd37b653,89.61,38.4,14.588404,120.981413,28598.0,False,416
2026-04-04T15:09:35.159114+00:00,TRK-002,maria,19aa7617,90.84,40.1,14.591758,120.980327,14599.2,False,417
2026-04-04T15:09:37.035208+00:00,TRK-004,ana,cd37b653,89.59,66.0,14.588473,120.981466,28598.1,False,479
2026-04-04T15:09:40.576860+00:00,TRK-002,maria,19aa7617,90.83,28.6,14.592,120.980212,14599.3,False,415
2026-04-04T15:09:42.514586+00:00,TRK-004,ana,cd37b653,89.58,62.5,14.58865,120.981396,28598.2,False,404
2026-04-04T15:09:45.992974+00:00,TRK-002,maria,19aa7617,90.81,68.2,14.592249,120.980145,14599.4,False,460
2026-04-04T15:09:47.919082+00:00,TRK-004,ana,cd37b653,89.56,65.2,14.588876,120.981279,28598.3,False,406
2026-04-04T15:09:51.453511+00:00,TRK-002,maria,19aa7617,90.81,0.0,14.592249,120.980145,14599.4,False,440
2026-04-04T15:09:53.326103+00:00,TRK-004,ana,cd37b653,89.54,73.6,14.589101,120.981198,28598.4,False,428
2026-04-04T15:09:56.893820+00:00,TRK-002,maria,19aa7617,90.8,25.8,14.592538,120.979991,14599.4,False,416
2026-04-04T15:09:58.755173+00:00,TRK-004,ana,cd37b653,89.54,29.6,14.589171,120.981252,28598.4,False,1441
2026-04-04T15:10:02.310885+00:00,TRK-002,maria,19aa7617,90.78,82.1,14.593353,120.979619,14599.5,False,416
2026-04-04T15:10:05.197240+00:00,TRK-004,ana,cd37b653,89.54,28.8,14.589473,120.981098,28598.5,False,405
2026-04-04T15:10:07.727808+00:00,TRK-002,maria,19aa7617,90.77,41.7,14.593412,120.979628,14599.6,False,375
2026-04-04T15:10:10.602889+00:00,TRK-004,ana,cd37b653,89.54,72.2,14.590348,120.980891,28598.6,False,501
2026-04-04T15:10:13.103422+00:00,TRK-002,maria,19aa7617,90.76,28.9,14.593494,120.979591,14599.6,False,489
2026-04-04T15:10:16.104899+00:00,TRK-004,ana,cd37b653,89.52,73.6,14.591178,120.980527,28598.7,False,460
2026-04-04T15:10:18.593657+00:00,TRK-002,maria,19aa7617,90.74,33.0,14.593577,120.979534,14599.7,False,404
2026-04-04T15:10:21.565386+00:00,TRK-004,ana,cd37b653,89.51,53.0,14.591239,120.980493,28598.8,False,397
2026-04-04T15:10:23.999271+00:00,TRK-002,maria,19aa7617,90.74,55.0,14.593695,120.979476,14599.8,False,377
2026-04-04T15:10:26.963300+00:00,TRK-004,ana,cd37b653,89.51,48.9,14.591507,120.980511,28598.8,False,444
2026-04-04T15:10:29.377299+00:00,TRK-002,maria,19aa7617,90.72,53.8,14.593833,120.979289,14599.8,False,484
2026-04-04T15:10:32.408091+00:00,TRK-004,ana,cd37b653,89.5,59.8,14.591856,120.980344,28598.9,False,556
2026-04-04T15:10:34.861619+00:00,TRK-002,maria,19aa7617,90.7,57.7,14.593839,120.979157,14599.9,False,382
2026-04-04T15:10:37.965234+00:00,TRK-004,ana,cd37b653,89.48,94.6,14.592089,120.980288,28599.0,False,603
2026-04-04T15:10:40.244040+00:00,TRK-002,maria,19aa7617,90.69,61.7,14.594274,120.978503,14600.0,False,450
2026-04-04T15:10:43.568417+00:00,TRK-004,ana,cd37b653,89.48,64.3,14.59231,120.980229,28599.1,False,421
2026-04-04T15:10:45.695709+00:00,TRK-002,maria,19aa7617,90.68,30.8,14.594578,120.978246,14600.0,False,380
2026-04-04T15:10:48.990639+00:00,TRK-004,ana,cd37b653,89.46,74.9,14.59233,120.980195,28599.2,False,406
2026-04-04T15:10:51.076378+00:00,TRK-002,maria,19aa7617,90.66,49.7,14.594674,120.978072,14600.1,False,386
2026-04-04T15:10:54.397052+00:00,TRK-004,ana,cd37b653,89.46,49.6,14.592393,120.980222,28599.3,False,457
2026-04-04T15:10:56.463176+00:00,TRK-002,maria,19aa7617,90.64,74.0,14.594741,120.978028,14600.2,False,405
2026-04-04T15:10:59.854861+00:00,TRK-004,ana,cd37b653,89.46,50.5,14.592437,120.980155,28599.4,False,507
2026-04-04T15:11:01.868284+00:00,TRK-002,maria,19aa7617,90.63,74.8,14.594705,120.978024,14600.3,False,544
2026-04-04T15:11:05.362574+00:00,TRK-004,ana,cd37b653,89.45,52.1,14.592691,120.980088,28599.4,False,443
2026-04-04T15:11:07.413446+00:00,TRK-002,maria,19aa7617,90.62,53.0,14.594801,120.977961,14600.4,False,487
2026-04-04T15:11:10.805860+00:00,TRK-004,ana,cd37b653,89.45,0.0,14.592691,120.980088,28599.4,False,426
2026-04-04T15:11:12.901748+00:00,TRK-002,maria,19aa7617,90.62,0.0,14.594801,120.977961,14600.4,False,404
2026-04-04T15:11:16.232560+00:00,TRK-004,ana,cd37b653,89.44,55.4,14.593392,120.979879,28599.5,False,444
2026-04-04T15:11:18.306860+00:00,TRK-002,maria,19aa7617,90.61,84.0,14.594839,120.977961,14600.5,False,426
2026-04-04T15:11:21.677347+00:00,TRK-004,ana,cd37b653,89.44,63.1,14.593474,120.979809,28599.6,False,479
2026-04-04T15:11:23.734163+00:00,TRK-002,maria,19aa7617,90.59,46.4,14.594902,120.977862,14600.6,False,573
2026-04-04T15:11:27.156698+00:00,TRK-004,ana,cd37b653,89.41,93.5,14.593586,120.979828,28599.7,False,1515
2026-04-04T15:11:29.308402+00:00,TRK-002,maria,19aa7617,90.57,49.2,14.59529,120.977644,14600.6,False,529
2026-04-04T15:11:33.671868+00:00,TRK-004,ana,cd37b653,89.39,90.7,14.59364,120.97979,28599.9,False,477
2026-04-04T15:11:34.838391+00:00,TRK-002,maria,19aa7617,90.54,55.4,14.595327,120.977673,14600.7,False,409
2026-04-04T15:11:39.149190+00:00,TRK-004,ana,cd37b653,89.38,25.4,14.593811,120.979874,28599.9,False,381
2026-04-04T15:11:40.247870+00:00,TRK-002,maria,19aa7617,90.52,54.7,14.595905,120.977314,14600.8,False,417
2026-04-04T15:11:44.531345+00:00,TRK-004,ana,cd37b653,89.36,46.0,14.594396,120.980019,28600.0,False,394
2026-04-04T15:11:45.666207+00:00,TRK-002,maria,19aa7617,90.52,47.0,14.596349,120.977046,14600.9,False,373
2026-04-04T15:11:49.926008+00:00,TRK-004,ana,cd37b653,89.36,37.5,14.594859,120.980141,28600.0,False,428
2026-04-04T15:11:51.039981+00:00,TRK-002,maria,19aa7617,90.52,51.1,14.596625,120.976975,14600.9,False,438
2026-04-04T15:11:55.355042+00:00,TRK-004,ana,cd37b653,89.35,65.2,14.595262,120.980122,28600.1,False,487
2026-04-04T15:11:56.479256+00:00,TRK-002,maria,19aa7617,90.51,67.6,14.596667,120.976882,14601.0,False,769
2026-04-04T15:12:00.842269+00:00,TRK-004,ana,cd37b653,89.35,61.1,14.595415,120.980225,28600.2,False,596
2026-04-04T15:12:02.248907+00:00,TRK-002,maria,19aa7617,90.51,0.0,14.596667,120.976882,14601.0,False,440
2026-04-04T15:12:06.439263+00:00,TRK-004,ana,cd37b653,89.35,69.1,14.596032,120.98032,28600.3,False,500
2026-04-04T15:12:07.689435+00:00,TRK-002,maria,19aa7617,90.5,49.2,14.596657,120.976823,14601.1,False,373
2026-04-04T15:12:11.940272+00:00,TRK-004,ana,cd37b653,89.33,72.9,14.596959,120.980418,28600.4,False,374
2026-04-04T15:12:13.063467+00:00,TRK-002,maria,19aa7617,90.5,0.0,14.596657,120.976823,14601.1,False,376
2026-04-04T15:12:17.314865+00:00,TRK-004,ana,cd37b653,89.31,85.8,14.59752,120.980571,28600.5,False,439
2026-04-04T15:12:18.440810+00:00,TRK-002,maria,19aa7617,90.48,51.2,14.596779,120.97677,14601.2,False,374
2026-04-04T15:12:22.754512+00:00,TRK-004,ana,cd37b653,89.31,35.7,14.59799,120.980673,28600.6,False,407
2026-04-04T15:12:23.815982+00:00,TRK-002,maria,19aa7617,90.45,64.2,14.596827,120.976712,14601.2,False,454
2026-04-04T15:12:28.162855+00:00,TRK-004,ana,cd37b653,89.3,92.3,14.598435,120.980773,28600.7,False,401
2026-04-04T15:12:29.270295+00:00,TRK-002,maria,19aa7617,90.44,43.8,14.596979,120.976522,14601.3,False,469
2026-04-04T15:12:33.564501+00:00,TRK-004,ana,cd37b653,89.29,37.1,14.598485,120.9807,28600.7,False,388
2026-04-04T15:12:34.739643+00:00,TRK-002,maria,19aa7617,90.42,47.2,14.597041,120.976476,14601.4,False,639
2026-04-04T15:12:38.953684+00:00,TRK-004,ana,cd37b653,89.29,67.8,14.598807,120.980783,28600.8,False,368
2026-04-04T15:12:40.379933+00:00,TRK-002,maria,19aa7617,90.4,71.6,14.597129,120.976448,14601.5,False,391
2026-04-04T15:12:44.322298+00:00,TRK-004,ana,cd37b653,89.27,30.3,14.598873,120.980781,28600.9,False,383
2026-04-04T15:12:45.771329+00:00,TRK-002,maria,19aa7617,90.37,67.1,14.597224,120.976365,14601.6,False,426
2026-04-04T15:12:49.705973+00:00,TRK-004,ana,cd37b653,89.26,32.8,14.598857,120.980856,28600.9,False,507
2026-04-04T15:12:51.197836+00:00,TRK-002,maria,19aa7617,90.36,42.9,14.597266,120.976345,14601.6,False,473
2026-04-04T15:12:55.213854+00:00,TRK-004,ana,cd37b653,89.26,87.3,14.598953,120.980914,28601.0,False,414
2026-04-04T15:12:56.670921+00:00,TRK-002,maria,19aa7617,90.35,33.6,14.597567,120.976159,14601.7,False,733
2026-04-04T15:13:00.628439+00:00,TRK-004,ana,cd37b653,89.25,91.9,14.59904,120.981216,28601.2,False,391
2026-04-04T15:13:02.405434+00:00,TRK-002,maria,19aa7617,90.34,42.4,14.597323,120.975613,14601.7,False,421
2026-04-04T15:13:06.020068+00:00,TRK-004,ana,cd37b653,89.22,51.5,14.599026,120.981334,28601.2,False,390
2026-04-04T15:13:07.827088+00:00,TRK-002,maria,19aa7617,90.32,32.0,14.597228,120.975358,14601.8,False,416
2026-04-04T15:13:11.411060+00:00,TRK-004,ana,cd37b653,89.21,36.7,14.599071,120.98136,28601.3,False,551
2026-04-04T15:13:13.243804+00:00,TRK-002,maria,19aa7617,90.3,49.4,14.596977,120.974736,14601.8,False,389
2026-04-04T15:13:16.963162+00:00,TRK-004,ana,cd37b653,89.2,58.7,14.599618,120.981426,28601.4,False,1797
2026-04-04T15:13:18.633461+00:00,TRK-002,maria,19aa7617,90.28,62.3,14.596967,120.974735,14601.9,False,528
2026-04-04T15:13:24.162165+00:00,TRK-002,maria,19aa7617,90.28,25.0,14.596962,120.974754,14602.0,False,1115
2026-04-04T15:13:23.760879+00:00,TRK-004,ana,cd37b653,89.2,75.8,14.599881,120.981484,28601.5,False,1537
2026-04-04T15:13:30.277553+00:00,TRK-002,maria,19aa7617,90.28,32.6,14.596835,120.974516,14602.0,False,358
2026-04-04T15:13:30.298359+00:00,TRK-004,ana,cd37b653,89.18,67.9,14.60011,120.981499,28601.6,False,372
2026-04-04T15:13:35.636636+00:00,TRK-002,maria,19aa7617,90.26,58.1,14.596896,120.974513,14602.1,False,458
2026-04-04T15:13:35.670861+00:00,TRK-004,ana,cd37b653,89.16,57.6,14.600528,120.981572,28601.6,False,495
2026-04-04T15:13:41.166737+00:00,TRK-004,ana,cd37b653,89.13,69.6,14.600512,120.981554,28601.7,False,381
2026-04-04T15:13:41.095522+00:00,TRK-002,maria,19aa7617,90.26,29.6,14.596879,120.974519,14602.1,False,1508
2026-04-04T15:13:46.548124+00:00,TRK-004,ana,cd37b653,89.13,88.4,14.600586,120.981595,28601.9,False,456
2026-04-04T15:13:47.604765+00:00,TRK-002,maria,19aa7617,90.26,0.0,14.596879,120.974519,14602.1,False,424
2026-04-04T15:13:52.004500+00:00,TRK-004,ana,cd37b653,89.12,39.7,14.600952,120.981689,28601.9,False,410
2026-04-04T15:13:53.030005+00:00,TRK-002,maria,19aa7617,90.25,67.9,14.596738,120.973737,14602.2,False,408
2026-04-04T15:13:57.414832+00:00,TRK-004,ana,cd37b653,89.12,40.2,14.601445,120.981788,28602.0,False,920
2026-04-04T15:13:58.439290+00:00,TRK-002,maria,19aa7617,90.25,35.5,14.596688,120.973687,14602.3,False,420
2026-04-04T15:14:03.335609+00:00,TRK-004,ana,cd37b653,89.11,67.2,14.602299,120.981874,28602.1,False,527
2026-04-04T15:14:03.860116+00:00,TRK-002,maria,19aa7617,90.22,83.9,14.596693,120.973612,14602.4,False,461
2026-04-04T15:14:08.863693+00:00,TRK-004,ana,cd37b653,89.1,64.0,14.60268,120.981929,28602.2,False,429
2026-04-04T15:14:09.321711+00:00,TRK-002,maria,19aa7617,90.22,49.9,14.59611,120.973508,14602.5,False,381
2026-04-04T15:14:14.292779+00:00,TRK-004,ana,cd37b653,89.09,27.0,14.602994,120.98195,28602.2,False,581
2026-04-04T15:14:14.703051+00:00,TRK-002,maria,19aa7617,90.2,46.3,14.596135,120.972936,14602.5,False,534
2026-04-04T15:14:19.874680+00:00,TRK-004,ana,cd37b653,89.07,67.7,14.60333,120.981941,28602.3,False,373
2026-04-04T15:14:20.237496+00:00,TRK-002,maria,19aa7617,90.19,41.9,14.596249,120.972414,14602.6,False,409
2026-04-04T15:14:25.646652+00:00,TRK-002,maria,19aa7617,90.18,56.7,14.596363,120.971784,14602.7,False,1262
2026-04-04T15:14:25.248468+00:00,TRK-004,ana,cd37b653,89.07,0.0,14.60333,120.981941,28602.3,False,2690
2026-04-04T15:14:31.909868+00:00,TRK-002,maria,19aa7617,90.17,72.0,14.596387,120.971524,14602.8,False,419
2026-04-04T15:14:32.939911+00:00,TRK-004,ana,cd37b653,89.06,85.6,14.603673,120.98194,28602.4,False,435
2026-04-04T15:14:37.328970+00:00,TRK-002,maria,19aa7617,90.17,55.3,14.596484,120.970823,14602.8,False,388
2026-04-04T15:14:38.375718+00:00,TRK-004,ana,cd37b653,89.05,72.8,14.603755,120.981935,28602.5,False,349
2026-04-04T15:14:42.717751+00:00,TRK-002,maria,19aa7617,90.15,63.0,14.596527,120.97062,14602.9,False,412
2026-04-04T15:14:43.725540+00:00,TRK-004,ana,cd37b653,89.04,33.5,14.603829,120.981977,28602.6,False,352
2026-04-04T15:14:48.130775+00:00,TRK-002,maria,19aa7617,90.14,35.0,14.596574,120.970543,14603.0,False,380
2026-04-04T15:14:49.077620+00:00,TRK-004,ana,cd37b653,89.04,26.7,14.603911,120.982054,28602.6,False,399
2026-04-04T15:14:53.511927+00:00,TRK-002,maria,19aa7617,90.13,46.0,14.596606,120.970523,14603.0,False,402
2026-04-04T15:14:54.476731+00:00,TRK-004,ana,cd37b653,89.04,76.0,14.604245,120.981974,28602.7,False,377
2026-04-04T15:14:58.914981+00:00,TRK-002,maria,19aa7617,90.1,62.8,14.596671,120.970428,14603.1,False,383
2026-04-04T15:14:59.854664+00:00,TRK-004,ana,cd37b653,89.03,44.3,14.604275,120.98206,28602.8,False,481
2026-04-04T15:15:04.299187+00:00,TRK-002,maria,19aa7617,90.08,63.0,14.596674,120.970355,14603.2,False,471
2026-04-04T15:15:05.336566+00:00,TRK-004,ana,cd37b653,89.01,30.6,14.604633,120.982042,28602.8,False,651
2026-04-04T15:15:09.770739+00:00,TRK-002,maria,19aa7617,90.06,26.5,14.596669,120.97002,14603.3,False,402
2026-04-04T15:15:10.988624+00:00,TRK-004,ana,cd37b653,88.99,57.6,14.605178,120.982037,28602.9,False,394
2026-04-04T15:15:15.173086+00:00,TRK-002,maria,19aa7617,90.05,82.7,14.596657,120.969357,14603.4,False,370
2026-04-04T15:15:16.383051+00:00,TRK-004,ana,cd37b653,88.98,32.3,14.605164,120.982123,28602.9,False,407
2026-04-04T15:15:20.544529+00:00,TRK-002,maria,19aa7617,90.04,39.2,14.596636,120.968817,14603.4,False,394
2026-04-04T15:15:21.790889+00:00,TRK-004,ana,cd37b653,88.98,25.2,14.60529,120.982054,28603.0,False,423
2026-04-04T15:15:25.939439+00:00,TRK-002,maria,19aa7617,90.03,32.2,14.596608,120.968379,14603.5,False,386
2026-04-04T15:15:27.214951+00:00,TRK-004,ana,cd37b653,88.98,34.7,14.605735,120.982093,28603.0,False,1367
2026-04-04T15:15:31.326663+00:00,TRK-002,maria,19aa7617,90.03,30.1,14.596656,120.968339,14603.5,False,385
2026-04-04T15:15:33.582816+00:00,TRK-004,ana,cd37b653,88.97,41.6,14.605782,120.982087,28603.1,False,367
2026-04-04T15:15:36.712352+00:00,TRK-002,maria,19aa7617,90.02,51.3,14.596693,120.968247,14603.6,False,420
2026-04-04T15:15:38.950095+00:00,TRK-004,ana,cd37b653,88.96,36.1,14.605952,120.982065,28603.1,False,386
2026-04-04T15:15:42.132962+00:00,TRK-002,maria,19aa7617,90.01,55.0,14.596619,120.968233,14603.7,False,389
2026-04-04T15:15:44.336740+00:00,TRK-004,ana,cd37b653,88.96,73.1,14.606086,120.98214,28603.2,False,400
2026-04-04T15:15:47.522647+00:00,TRK-002,maria,19aa7617,90.0,41.2,14.59666,120.968144,14603.7,False,384
2026-04-04T15:15:49.736896+00:00,TRK-004,ana,cd37b653,88.94,56.5,14.606483,120.982157,28603.3,False,396
2026-04-04T15:15:52.907369+00:00,TRK-002,maria,19aa7617,90.0,44.5,14.596695,120.968018,14603.8,False,514
2026-04-04T15:15:55.134132+00:00,TRK-004,ana,cd37b653,88.92,88.2,14.606527,120.982104,28603.4,False,410
2026-04-04T15:15:58.421565+00:00,TRK-002,maria,19aa7617,89.98,81.2,14.596642,120.966958,14603.9,False,372
2026-04-04T15:16:00.545478+00:00,TRK-004,ana,cd37b653,88.91,82.3,14.606633,120.982163,28603.5,False,442
2026-04-04T15:16:03.794249+00:00,TRK-002,maria,19aa7617,89.98,32.3,14.596606,120.966522,14603.9,False,433
2026-04-04T15:16:05.988333+00:00,TRK-004,ana,cd37b653,88.89,79.4,14.607624,120.982244,28603.6,False,401
2026-04-04T15:16:09.228283+00:00,TRK-002,maria,19aa7617,89.96,84.1,14.596599,120.965821,14604.0,False,428
2026-04-04T15:16:11.389842+00:00,TRK-004,ana,cd37b653,88.88,46.2,14.607719,120.982222,28603.7,False,1528
2026-04-04T15:16:14.657179+00:00,TRK-002,maria,19aa7617,89.95,0.0,14.596599,120.965821,14604.0,False,522
2026-04-04T15:16:17.918550+00:00,TRK-004,ana,cd37b653,88.87,59.8,14.608513,120.982262,28603.8,False,370
2026-04-04T15:16:20.180075+00:00,TRK-002,maria,19aa7617,89.94,26.7,14.596897,120.965781,14604.1,False,362
2026-04-04T15:16:23.289175+00:00,TRK-004,ana,cd37b653,88.85,83.2,14.60869,120.982335,28603.9,False,348
2026-04-04T15:16:25.543523+00:00,TRK-002,maria,19aa7617,89.94,0.0,14.596897,120.965781,14604.1,False,438
2026-04-04T15:16:28.637845+00:00,TRK-004,ana,cd37b653,88.84,0.0,14.60869,120.982335,28603.9,False,418
2026-04-04T15:16:30.982376+00:00,TRK-002,maria,19aa7617,89.92,71.1,14.597631,120.965696,14604.2,False,485
2026-04-04T15:16:34.057184+00:00,TRK-004,ana,cd37b653,88.84,28.9,14.608933,120.98232,28604.0,False,458
2026-04-04T15:16:36.468038+00:00,TRK-002,maria,19aa7617,89.91,83.2,14.59764,120.96574,14604.3,False,569
2026-04-04T15:16:39.516244+00:00,TRK-004,ana,cd37b653,88.83,71.5,14.609114,120.982343,28604.1,False,359
2026-04-04T15:16:42.037619+00:00,TRK-002,maria,19aa7617,89.89,83.0,14.597701,120.965739,14604.4,False,349
2026-04-04T15:16:44.876019+00:00,TRK-004,ana,cd37b653,88.82,78.5,14.609323,120.982352,28604.2,False,357
2026-04-04T15:16:47.386818+00:00,TRK-002,maria,19aa7617,89.88,77.7,14.597724,120.965755,14604.5,False,394
2026-04-04T15:16:50.233811+00:00,TRK-004,ana,cd37b653,88.8,68.4,14.609488,120.982353,28604.3,False,400
2026-04-04T15:16:52.781487+00:00,TRK-002,maria,19aa7617,89.86,53.6,14.597751,120.965777,14604.6,False,384
2026-04-04T15:16:55.635136+00:00,TRK-004,ana,cd37b653,88.79,69.5,14.609648,120.982376,28604.4,False,486
2026-04-04T15:16:58.165936+00:00,TRK-002,maria,19aa7617,89.84,36.0,14.597765,120.965872,14604.6,False,427
2026-04-04T15:17:01.122485+00:00,TRK-004,ana,cd37b653,88.78,51.6,14.609683,120.982374,28604.4,False,421
2026-04-04T15:17:03.593984+00:00,TRK-002,maria,19aa7617,89.83,45.6,14.597741,120.965944,14604.7,False,473
2026-04-04T15:17:06.544844+00:00,TRK-004,ana,cd37b653,88.77,34.3,14.609832,120.982378,28604.5,False,499
2026-04-04T15:17:09.067814+00:00,TRK-002,maria,19aa7617,89.81,37.8,14.597777,120.965956,14604.8,False,376
2026-04-04T15:17:12.044220+00:00,TRK-004,ana,cd37b653,88.76,59.5,14.609984,120.982411,28604.6,False,382
2026-04-04T15:17:14.444185+00:00,TRK-002,maria,19aa7617,89.79,27.4,14.597768,120.966015,14604.8,False,389
2026-04-04T15:17:17.427267+00:00,TRK-004,ana,cd37b653,88.75,78.6,14.61018,120.982442,28604.7,False,405
2026-04-04T15:17:19.833826+00:00,TRK-002,maria,19aa7617,89.77,79.7,14.597774,120.966009,14604.9,False,424
2026-04-04T15:17:22.832585+00:00,TRK-004,ana,cd37b653,88.75,53.0,14.610432,120.982462,28604.7,False,368
2026-04-04T15:17:25.258292+00:00,TRK-002,maria,19aa7617,89.77,39.7,14.597775,120.966014,14605.0,False,371
2026-04-04T15:17:28.202223+00:00,TRK-004,ana,cd37b653,88.74,26.2,14.610495,120.982429,28604.8,False,392
2026-04-04T15:17:30.629842+00:00,TRK-002,maria,19aa7617,89.76,35.2,14.59766,120.966069,14605.0,False,371
2026-04-04T15:17:33.595038+00:00,TRK-004,ana,cd37b653,88.72,88.7,14.610713,120.982461,28604.9,False,393
2026-04-04T15:17:36.001238+00:00,TRK-002,maria,19aa7617,89.75,41.2,14.597185,120.966372,14605.1,False,489
