ts,scenario,truck,driver,trip_label,trip_id,fuel,speed,lat,lon,odometer,engine_status,anomaly,latency_ms
2026-04-04T16:35:58.696169+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.94,78.6,14.528556,121.056749,51366.0,on,False,954
2026-04-04T16:36:00.880555+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.75,79.9,14.503653,121.02119,51528.1,on,False,621
2026-04-04T16:36:04.650614+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.92,81.5,14.529511,121.057106,51366.2,on,False,776
2026-04-04T16:36:06.501722+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.74,79.2,14.504452,121.021879,51528.2,on,False,2407
2026-04-04T16:36:10.427163+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.9,77.6,14.530475,121.057436,51366.3,on,False,675
2026-04-04T16:36:13.909135+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.71,83.1,14.50496,121.022818,51528.3,on,False,692
2026-04-04T16:36:16.102832+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.86,81.0,14.531458,121.057697,51366.4,on,False,554
2026-04-04T16:36:19.602357+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.68,79.9,14.505449,121.02377,51528.4,on,False,656
2026-04-04T16:36:21.657147+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.83,78.2,14.532468,121.057791,51366.5,on,False,553
2026-04-04T16:36:25.259414+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.65,81.0,14.505993,121.024688,51528.5,on,False,1587
2026-04-04T16:36:27.210914+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.81,81.6,14.533482,121.057754,51366.6,on,False,1378
2026-04-04T16:36:31.846998+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.61,80.1,14.50654,121.025605,51528.7,on,False,548
2026-04-04T16:36:33.589852+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.79,83.7,14.534496,121.057697,51366.7,on,False,650
2026-04-04T16:36:37.395996+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.57,85.3,14.507192,121.026404,51528.8,on,False,-1
2026-04-04T16:36:39.240925+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.76,79.6,14.53551,121.057627,51366.8,on,False,-1
2026-04-04T16:36:52.247665+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.72,79.0,14.536524,121.057576,51366.9,on,False,1269
2026-04-04T16:36:50.406540+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.53,81.2,14.507764,121.027304,51528.9,on,False,4667
2026-04-04T16:36:58.517288+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.7,85.6,14.537537,121.057509,51367.1,on,False,462
2026-04-04T16:37:00.073632+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.5,79.5,14.50833,121.02821,51529.0,on,False,771
2026-04-04T16:37:03.980172+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.68,80.3,14.538545,121.05738,51367.2,on,False,746
2026-04-04T16:37:05.845730+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.48,87.0,14.508896,121.029115,51529.1,on,False,833
2026-04-04T16:37:09.727122+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.66,84.6,14.539488,121.057011,51367.3,on,False,756
2026-04-04T16:37:11.679373+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.44,79.0,14.509463,121.030019,51529.2,on,False,1167
2026-04-04T16:37:15.483977+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.65,83.6,14.540257,121.056331,51367.4,on,False,656
2026-04-04T16:37:17.847108+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.4,79.8,14.510032,121.030923,51529.4,on,False,861
2026-04-04T16:37:21.141170+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.62,79.3,14.540811,121.055455,51367.5,on,False,964
2026-04-04T16:37:23.708769+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.36,81.5,14.510598,121.031827,51529.5,on,False,670
2026-04-04T16:37:27.105681+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.61,84.8,14.541345,121.054563,51367.6,on,False,557
2026-04-04T16:37:32.663658+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.58,80.6,14.542038,121.053804,51367.7,on,False,1468
2026-04-04T16:37:29.379508+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.34,84.3,14.511346,121.032019,51529.6,on,False,4866
2026-04-04T16:37:39.246087+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.31,81.2,14.512263,121.031507,51529.7,on,False,1472
2026-04-04T16:37:39.131929+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.57,86.2,14.542967,121.053407,51367.9,on,False,1587
2026-04-04T16:37:45.719518+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.29,81.6,14.513221,121.031086,51529.8,on,False,849
2026-04-04T16:37:45.719782+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.55,81.8,14.543974,121.053413,51368.0,on,False,967
2026-04-04T16:37:51.569410+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.29,84.8,14.5142,121.030714,51529.9,on,False,565
2026-04-04T16:37:51.687697+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.53,82.9,14.544899,121.053831,51368.1,on,False,537
2026-04-04T16:37:57.225396+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.49,79.8,14.545575,121.054605,51368.2,on,False,451
2026-04-04T16:37:57.134994+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.27,81.7,14.515145,121.030257,51530.1,on,False,541
2026-04-04T16:38:02.676741+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.48,80.5,14.546088,121.05551,51368.3,on,False,563
2026-04-04T16:38:02.677524+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.27,82.9,14.51608,121.029781,51530.2,on,False,755
2026-04-04T16:38:08.240435+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.47,76.7,14.546743,121.056299,51368.4,on,False,1669
2026-04-04T16:38:08.433508+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.25,85.2,14.516971,121.029227,51530.3,on,False,1580
2026-04-04T16:38:14.910642+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.45,84.6,14.547658,121.056735,51368.5,on,False,859
2026-04-04T16:38:15.016784+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.22,79.1,14.517813,121.028591,51530.4,on,False,959
2026-04-04T16:38:20.771118+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.43,78.9,14.548662,121.056887,51368.6,on,False,656
2026-04-04T16:38:20.976455+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.2,82.5,14.518687,121.028008,51530.5,on,False,686
2026-04-04T16:38:26.662868+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.16,81.8,14.519612,121.02751,51530.6,on,False,1344
2026-04-04T16:38:26.427767+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.41,77.6,14.549542,121.057371,51368.8,on,False,2100
2026-04-04T16:38:33.007281+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.11,80.9,14.520549,121.027036,51530.7,on,False,552
2026-04-04T16:38:33.527991+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.41,78.3,14.55004,121.058278,51368.9,on,False,746
2026-04-04T16:38:39.274889+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.39,85.8,14.550713,121.059039,51369.0,on,False,661
2026-04-04T16:38:38.559994+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.09,84.8,14.521506,121.026608,51530.9,on,False,1678
2026-04-04T16:38:45.238792+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.06,83.1,14.522476,121.026213,51531.0,on,False,659
2026-04-04T16:38:44.936531+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.35,85.7,14.551539,121.059649,51369.1,on,False,962
2026-04-04T16:38:50.899789+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.32,85.7,14.552366,121.06026,51369.2,on,False,553
2026-04-04T16:38:50.899352+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.04,85.1,14.523213,121.025503,51531.1,on,False,652
2026-04-04T16:38:56.454082+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.31,83.4,14.553192,121.06087,51369.3,on,False,1576
2026-04-04T16:38:56.552492+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,80.0,79.8,14.523992,121.025512,51531.2,on,False,2710
2026-04-04T16:39:03.032435+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.29,76.6,14.554016,121.061483,51369.4,on,False,456
2026-04-04T16:39:04.263329+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.98,82.5,14.52482,121.026167,51531.3,on,False,447
2026-04-04T16:39:08.489022+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.28,84.1,14.554847,121.062085,51369.5,on,False,1973
2026-04-04T16:39:09.710875+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.95,83.1,14.524292,121.026506,51531.4,on,False,956
2026-04-04T16:39:15.462722+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.26,79.0,14.555683,121.062682,51369.7,on,False,756
2026-04-04T16:39:15.667794+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.94,87.4,14.524253,121.025711,51531.6,on,False,551
2026-04-04T16:39:21.220328+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.23,82.4,14.556513,121.063287,51369.8,on,False,590
2026-04-04T16:39:21.219959+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.9,81.7,14.525151,121.025175,51531.7,on,False,1371
2026-04-04T16:39:26.811322+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.21,83.9,14.557346,121.063886,51369.9,on,False,609
2026-04-04T16:39:27.592316+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.87,81.7,14.526067,121.024659,51531.8,on,False,1508
2026-04-04T16:39:32.421459+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.19,78.8,14.558164,121.064508,51370.0,on,False,550
2026-04-04T16:39:34.101098+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.84,85.6,14.526992,121.024161,51531.9,on,False,518
2026-04-04T16:39:37.972446+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.17,83.0,14.558992,121.065116,51370.1,on,False,552
2026-04-04T16:39:39.619949+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.81,80.3,14.527925,121.02368,51532.0,on,False,1072
2026-04-04T16:39:43.525091+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.16,79.7,14.559829,121.065709,51370.2,on,False,564
2026-04-04T16:39:45.692303+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.79,80.0,14.528853,121.023188,51532.1,on,False,544
2026-04-04T16:39:49.089855+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.14,83.3,14.560668,121.066301,51370.3,on,False,537
2026-04-04T16:39:51.237286+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.76,85.1,14.529779,121.02269,51532.3,on,False,872
2026-04-04T16:39:54.628193+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.14,82.6,14.561427,121.066986,51370.5,on,False,654
2026-04-04T16:39:57.110177+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.72,86.6,14.530702,121.022189,51532.4,on,False,751
2026-04-04T16:40:00.283524+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.13,80.5,14.561836,121.067939,51370.6,on,False,658
2026-04-04T16:40:02.861872+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.71,86.9,14.531623,121.021682,51532.5,on,False,646
2026-04-04T16:40:05.942359+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.11,79.7,14.562626,121.068592,51370.7,on,False,460
2026-04-04T16:40:08.509203+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.7,86.5,14.532544,121.021177,51532.6,on,False,1823
2026-04-04T16:40:11.403628+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.08,78.9,14.563471,121.069174,51370.8,on,False,-1
2026-04-04T16:40:15.332837+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.68,87.0,14.533467,121.020676,51532.7,on,False,-1
2026-04-04T16:40:16.663614+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.04,78.4,14.564329,121.069733,51370.9,on,False,-1
2026-04-04T16:40:24.395353+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.64,81.3,14.534391,121.020174,51532.8,on,False,-1
2026-04-04T16:40:25.726932+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.02,82.9,14.565252,121.070169,51371.0,on,False,-1
2026-04-04T16:40:33.428778+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.6,81.6,14.535313,121.019671,51533.0,on,False,-1
2026-04-04T16:40:34.805975+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.01,79.7,14.566235,121.070418,51371.1,on,False,-1
2026-04-04T16:40:41.296841+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.55,83.4,14.502523,121.015933,22209.6,on,False,-1
2026-04-04T16:40:42.486387+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.56,80.2,14.536235,121.019166,51533.1,on,False,-1
2026-04-04T16:40:43.834461+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,81.0,80.9,14.567248,121.070478,51371.2,on,False,-1
2026-04-04T16:40:50.341088+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.54,78.3,14.50211,121.014978,22209.7,on,False,-1
2026-04-04T16:40:51.528033+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.54,82.8,14.537156,121.01866,51533.2,on,False,-1
2026-04-04T16:40:52.884750+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.99,83.8,14.568248,121.070657,51371.4,on,False,-1
2026-04-04T16:40:59.379656+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.51,82.5,14.502042,121.013989,22209.8,on,False,-1
2026-04-04T16:41:00.591154+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.53,81.4,14.538076,121.018153,51533.3,on,False,-1
2026-04-04T16:41:01.940657+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.97,83.8,14.569225,121.070938,51371.5,on,False,-1
2026-04-04T16:41:08.441318+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.49,83.4,14.50272,121.013214,22210.0,on,False,-1
2026-04-04T16:41:09.646594+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.48,81.2,14.538997,121.017646,51533.4,on,False,-1
2026-04-04T16:41:11.006723+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.95,81.4,14.570195,121.071246,51371.6,on,False,-1
2026-04-04T16:41:17.496173+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.47,77.5,14.502795,121.012298,22210.1,on,False,-1
2026-04-04T16:41:18.696221+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.45,81.0,14.539922,121.017149,51533.5,on,False,-1
2026-04-04T16:41:20.054139+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.92,82.5,14.571176,121.071514,51371.7,on,False,-1
2026-04-04T16:41:26.559023+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.46,80.5,14.502289,121.011393,22210.2,on,False,-1
2026-04-04T16:41:27.758142+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.41,80.0,14.54085,121.016655,51533.6,on,False,-1
2026-04-04T16:41:29.087969+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.9,77.5,14.572161,121.071769,51371.8,on,False,-1
2026-04-04T16:41:35.606140+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.44,84.2,14.50178,121.010488,22210.3,on,False,-1
2026-04-04T16:41:36.795035+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.37,79.1,14.541781,121.016171,51533.8,on,False,-1
2026-04-04T16:41:38.135581+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.87,85.5,14.573144,121.072032,51371.9,on,False,-1
2026-04-04T16:41:44.653765+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.43,81.2,14.50127,121.009584,22210.4,on,False,-1
2026-04-04T16:41:45.875436+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.34,85.7,14.542719,121.015699,51533.9,on,False,-1
2026-04-04T16:41:47.186591+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.86,80.2,14.574127,121.072296,51372.0,on,False,-1
2026-04-04T16:41:53.709203+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.41,82.3,14.500759,121.00868,22210.5,on,False,-1
2026-04-04T16:41:54.931410+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.3,80.6,14.543649,121.015211,51534.0,on,False,-1
2026-04-04T16:41:56.256772+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.84,85.3,14.575109,121.072565,51372.1,on,False,-1
2026-04-04T16:42:02.771728+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.41,77.2,14.500247,121.007777,22210.6,on,False,-1
2026-04-04T16:42:03.998532+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.27,85.2,14.544573,121.01471,51534.1,on,False,-1
2026-04-04T16:42:05.331984+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.83,82.9,14.57609,121.072836,51372.3,on,False,-1
2026-04-04T16:42:11.861187+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.39,83.6,14.499732,121.006876,22210.7,on,False,-1
2026-04-04T16:42:13.061625+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.25,80.4,14.545499,121.014215,51534.2,on,False,-1
2026-04-04T16:42:14.404833+00:00,fleet,TRK-002,maria,TRK-002-1,5e2181c8,80.81,78.9,14.577037,121.073212,51372.4,on,False,-1
2026-04-04T16:42:20.919594+00:00,fleet,TRK-004,ana,TRK-004-1,dry-0322,88.38,80.3,14.499158,121.006026,22210.9,on,False,-1
2026-04-04T16:42:22.130057+00:00,fleet,TRK-003,roberto,TRK-003-1,7c8f37f4,79.22,79.5,14.546424,121.013715,51534.3,on,False,-1
